_fid;zaehlstelle;bezeichnung;knoten;letzte_zaehlung;geom;coordinate_reference_system
APP_KFZ_BEDARFSZAEHLSTELLEN_165222;7558;Schluchtweg / Stübeheide;;10.05.2022;POINT (10.047065 53.631627);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165223;7559;Fibigerstraße / Kiwittsmoor;;12.05.2022;POINT (10.015839 53.673937);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165224;7560;Fibigerstraße / Neubergerweg;;12.05.2022;POINT (10.016881 53.668795);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165225;7561;"Wördenmoorweg (Süd) W Tangstedter Landstraße ";;12.05.2022;POINT (10.018665 53.654910);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165226;7562;Tangstedter Landstraße / Am Schulwald;;12.05.2022;POINT (10.019397 53.653268);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165227;7563;Willersweg / Höpen;;12.05.2022;POINT (10.020148 53.646763);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165228;7564;Ohkamp / Kleekamp;;10.05.2022;POINT (10.025133 53.637731);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165229;7565;Lupinenkamp / Kleekamp;;10.05.2022;POINT (10.025715 53.633681);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165230;7566;Berner Heerweg / Stargarder Straße;;05.05.2022;POINT (10.124277 53.613146);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165231;7567;Berner Heerweg NO August-Krogmann-Straße;;05.05.2022;POINT (10.120275 53.607017);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165232;7568;Meiendorfer Straße NO Saseler Straße;;05.05.2022;POINT (10.166080 53.622652);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165233;7569;Mansteinstraße NW Bismarckstraße;;26.08.2021;POINT (9.968255 53.577296);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165234;7570;Dorotheenstraße / Krohnskamp;;12.05.2022;POINT (10.006099 53.585973);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165235;7573;Eißendorfer Straße O Kroosweg;;30.08.2022;POINT (9.974608 53.460082);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165236;7574;Gazertstraße / Denickestraße;;31.05.2022;POINT (9.966664 53.461117);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165237;7575;Weusthoffstraße / Ehestorfer Weg;;30.08.2022;POINT (9.954615 53.455802);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165238;7576;Scheideholzweg W Neugrabener Bahnhofstraße;;31.05.2022;POINT (9.854014 53.468708);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165239;7577;Klaus-Groth-Straße / Berlinertordamm;;02.06.2022;POINT (10.026574 53.553744);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165240;7578;Langenfelder Damm / Müggenkampstraße;;14.06.2022;POINT (9.938874 53.580515);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165241;7579;Rellinger Straße NW Spengelweg;;14.06.2022;POINT (9.942613 53.574094);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165242;7580;Basselweg / Hagenbeckallee;;31.05.2022;POINT (9.932880 53.594333);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165243;7581;Bundesstraße / Hohe Weide;;08.06.2022;POINT (9.967644 53.572375);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165244;7582;Bundesstraße / Schlankreye;;08.06.2022;POINT (9.969881 53.571818);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165245;7583;Bundesstraße / Gustav-Falke-Straße;;08.06.2022;POINT (9.971376 53.571113);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165246;7584;Bogenstraße / Schlankreye;;08.06.2022;POINT (9.973200 53.574272);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165247;7585;Rutschbahn / Grindelhof;;31.05.2022;POINT (9.984580 53.570071);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165248;7586;Bahrenfelder Kirchenweg / Hegarstraße;;29.06.2022;POINT (9.912640 53.560322);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165249;7587;Karstenstraße / Oesterleystraße;;21.06.2022;POINT (9.805549 53.563284);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165250;7588;Friedrichshulder Weg / Limosenweg;;21.06.2022;POINT (9.875364 53.609302);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165251;7589;Moorrand / Garstedter Weg;;29.06.2022;POINT (9.972490 53.643339);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165252;7590;Friedensallee / Hegarstraße;;29.06.2022;POINT (9.909601 53.560102);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165253;7591;Mehringweg / Eißendorfer Straße;;30.08.2022;POINT (9.960090 53.456801);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165254;7592;Bellealliancestraße / Vereinsstraße;;23.08.2022;POINT (9.960723 53.568188);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165255;7593;Carl-Cohn-Straße W Hindenburgstraße;;05.09.2023;POINT (10.012461 53.600580);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165256;7594;Lenhartzstraße / Robert-Koch-Straße (Knoten Nord);;24.08.2022;POINT (9.982255 53.587663);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165257;7595;Lenhartzstraße / Robert-Koch-Straße (Knoten Süd);;24.08.2022;POINT (9.982107 53.587170);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165258;7596;Eppendorfer Baum / Hegestraße;;24.08.2022;POINT (9.983123 53.584087);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165259;7597;Wendemuthstraße / Walddörferstraße;;15.09.2021;POINT (10.072465 53.579464);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165260;7598;Walddörferstraße O Keßlersweg;;22.03.2022;POINT (10.076980 53.579387);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165261;7599;Holzmühlenstraße / Walddörferstraße;;15.09.2021;POINT (10.081325 53.579788);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165262;7600;Walddörferstraße / Kedenburgstraße;;15.09.2021;POINT (10.085816 53.580575);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165263;7601;Walddörferstraße NO Hundtstraße;;22.03.2022;POINT (10.094964 53.582109);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165264;7602;Walddörferstraße NO Nordmarkstraße;;22.03.2022;POINT (10.106876 53.588795);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165265;7603;An der Glinder Au / Steinbeker Hauptstraße;;07.09.2023;POINT (10.129236 53.529861);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165266;7604;Steinbeker Hauptstraße NW Lohkamp;;07.09.2023;POINT (10.122456 53.531336);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165267;7605;Veddeler Brückenstraße SW Hovestieg;;23.08.2022;POINT (10.021047 53.524802);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165268;7606;Lenhartzstraße / Robert-Koch-Stieg;;24.08.2022;POINT (9.982607 53.588541);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165269;7607;Stillhorner Stegel / Stillhorner Hauptdeich;;07.11.2021;POINT (10.033611 53.478247);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165270;7608;Moorwerder Hauptdeich / Einlagedeich;;07.11.2021;POINT (10.048396 53.489993);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165271;7609;Buxtehuder Straße / Seehafenbrücke;;27.09.2022;POINT (9.978375 53.464734);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165272;7610;Försterkamp / Cuxhavener Straße;;27.09.2022;POINT (9.916496 53.470465);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165273;7611;Rehrstieg / Cuxhavener Straße;;29.09.2022;POINT (9.876546 53.472096);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165274;7612;Francoper Straße / Cuxhavener Straße;;29.09.2022;POINT (9.863395 53.471445);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165275;7613;Geutensweg / Cuxhavener Straße;;29.09.2022;POINT (9.840029 53.472295);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165276;7614;"Cuxhavener Straße / Rostweg ";;29.09.2022;POINT (9.832541 53.471475);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165277;7615;Fischbeker Heuweg / Cuxhavener Straße;;29.09.2022;POINT (9.826656 53.470995);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165278;7616;An de Geest / Cuxhavener Straße;;29.09.2022;POINT (9.819315 53.470030);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165279;7617;Cuxhavener Straße / Fischbeker Heidbrook (Knoten Nordost);;03.11.2022;POINT (9.813351 53.468533);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165280;7618;Cuxhavener Straße / Fischbeker Heidbrook (Knoten Südwest);;03.11.2022;POINT (9.809758 53.467344);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165281;7619;Saarlandstraße / Jarrestraße;;19.09.2023;POINT (10.033300 53.587575);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165282;7620;Weusthoffstraße / Große Straße;;06.09.2022;POINT (9.954689 53.453042);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165283;7621;Eulenkrugstraße / Im Meienthun;;01.01.2021;POINT (10.190907 53.644116);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165284;7622;Schulterblatt / Max-Brauer-Allee;;02.02.2023;POINT (9.960109 53.563744);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165285;7623;Langenfelder Straße / Max-Brauer-Allee;;02.02.2023;POINT (9.957623 53.562658);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165286;7624;Sandbek / Cuxhavener Straße;;29.09.2022;POINT (9.826144 53.471052);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165287;7625;Schleidenstraße / Lohkoppelstraße;;19.09.2023;POINT (10.033241 53.582667);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165288;7626;Ludolfstraße / Kellinghusenstraße;;24.01.2023;POINT (9.992703 53.592557);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165289;7627;Billwerder Steindamm SO Bullerdeich;;22.02.2023;POINT (10.041504 53.543332);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165290;7628;Halskestraße SO Grusonstraße;;22.02.2023;POINT (10.073652 53.526157);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165291;7629;Stellinger Steindamm N Kieler Straße;;22.03.2023;POINT (9.928164 53.592913);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165292;7630;Rahlstedter Bahnhofstraße / Amtsstraße;;16.05.2018;POINT (10.154645 53.603131);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165293;7631;Ebertallee / Kalckreuthweg;;03.05.2023;POINT (9.887468 53.565141);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165294;7632;Billwerder Steindamm / Billhorner Deich;;17.01.2023;POINT (10.043503 53.542379);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165295;7633;Großmannstraße / Ausschläger Billdeich;;17.01.2023;POINT (10.047618 53.540950);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165296;7634;Ausschläger Billdeich / Mühlenhagen;;17.01.2023;POINT (10.051506 53.541977);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165297;7635;Großmannstraße / Billstraße;;17.01.2023;POINT (10.066587 53.535542);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165298;7636;Wöhlerstraße / Liebigstraße;;17.01.2023;POINT (10.082429 53.534905);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165299;7637;Ausschläger Allee / Andreas-Meyer-Straße;;17.01.2023;POINT (10.069734 53.526327);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165300;7638;Billhorner Deich / Billwerder Neuer Deich;;17.01.2023;POINT (10.041248 53.532268);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165301;7639;Schauenburgerstraße / Domstraße;;11.05.2023;POINT (9.996004 53.549194);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165302;7640;Domstraße / Große Reichenstraße;;11.05.2023;POINT (9.994871 53.548493);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165303;7641;Neue Burg / Willy-Brandt-Straße;;11.05.2023;POINT (9.991958 53.547214);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165304;7642;Börsenbrücke / Trostbrücke;;11.05.2023;POINT (9.992730 53.548592);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165305;7643;Reeperbahn W Lincolnstraße;;21.09.2023;POINT (9.958249 53.549592);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165306;7644;Reeperbahn W Beim Trichter;;21.09.2023;POINT (9.966815 53.549945);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165307;7645;Spielbudenplatz W Beim Trichter;;21.09.2023;POINT (9.966899 53.549639);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165308;7646;Dorotheenstraße / Poelchaukamp;;06.06.2023;POINT (10.009329 53.581388);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165309;7647;Wendemuthstraße N Kranichfeldstraße;;06.06.2023;POINT (10.072991 53.576367);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165310;7648;Lappenbergsallee NW Faberstraße;;06.06.2023;POINT (9.944356 53.575743);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165311;7649;Heegbarg N Wentzelplatz;;06.06.2023;POINT (10.092595 53.652461);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165312;7650;Tegelsbarg N Högenkamp;;23.05.2023;POINT (10.060551 53.657396);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165313;7651;Tegelsbarg O Raapeweg;;23.05.2023;POINT (10.065158 53.653472);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165314;7652;Müssenredder W Müssenkoppel;;23.05.2023;POINT (10.069869 53.655462);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165315;7653;Ruscheweyhstraße N Poggenkamp;;23.05.2023;POINT (10.062081 53.652645);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165316;7654;Hoheluftchaussee / Bismarckstraße;;06.07.2023;POINT (9.975436 53.578892);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165317;7655;Grindelallee / An der Verbindungsbahn;;06.07.2023;POINT (9.984785 53.563939);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165318;7656;Schnackenburgallee / Farnhornstieg;;11.07.2023;POINT (9.904199 53.592108);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165319;7657;Rohlfsweg / Binsbarg;;11.07.2023;POINT (9.918769 53.590927);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165320;7658;Harvestehuder Weg / Mittelweg;;11.07.2023;POINT (9.994035 53.579781);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165321;7659;Altenfelder Weg / Stillhorner Weg;;01.01.2016;POINT (10.019674 53.479581);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165322;7660;Neuer Jungfernstieg / Fehlandtstraße;;19.09.2023;POINT (9.992665 53.556772);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165323;7661;Thomasstraße W Bahrenfelder Steindamm;;13.09.2023;POINT (9.926899 53.559952);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165324;7662;Langbargheide NW Moorwisch;;29.08.2023;POINT (9.889607 53.595849);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165325;7663;Basselweg / Spannskamp;;29.08.2023;POINT (9.933061 53.588839);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165326;7664;Eimsbütteler Chaussee NW Nagels Allee;;13.09.2023;POINT (9.958558 53.565913);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165327;7665;Kieler Straße / Große Bahnstraße;;14.09.2023;POINT (9.938393 53.575835);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165328;7667;Hellgrundweg / Farnhornstieg;;29.08.2023;POINT (9.898655 53.592869);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165329;7668;Langbargheide / Farnhornweg;;29.08.2023;POINT (9.891245 53.593257);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165330;7669;Heilwigstraße / Goernestraße;;14.09.2023;POINT (9.995780 53.588486);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165331;7670;Im Grünen Grunde / Rathenaustraße;;05.09.2023;POINT (10.030900 53.619291);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165332;7671;Im Grünen Grunde / Am Hasenberge;;05.09.2023;POINT (10.031250 53.622488);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165333;7672;Maienweg / Am Hasenberge;;05.09.2023;POINT (10.026071 53.622793);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165334;7673;Güntherstraße / Lübecker Straße;;31.08.2023;POINT (10.033391 53.563403);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165335;7674;Leunastraße / Beerenweg;;08.09.2022;POINT (9.922025 53.567702);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165336;7675;Ruhrstraße / Leunastraße;;08.09.2022;POINT (9.924713 53.567690);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165337;7676;Schützenstraße / Leunastraße;;08.09.2022;POINT (9.929285 53.567556);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165338;7677;Ruhrstraße / Leverkusenstraße;;08.09.2022;POINT (9.926196 53.564398);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165339;7678;Bornkampsweg N Stresemannstraße;;08.09.2022;POINT (9.919077 53.564758);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165340;7679;Bornkampsweg / Langbehnstraße;;08.09.2022;POINT (9.918307 53.566822);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165341;7680;Beerenweg / Stresemannstraße;;08.09.2022;POINT (9.922003 53.563891);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165342;7681;Am Friedhof / Poggfreedweg;;12.10.2023;POINT (10.154047 53.591181);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165343;7682;Ruhrstraße / Holstenkamp;;08.09.2022;POINT (9.923091 53.570894);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165344;7683;Bredowstraße / Unterer Landweg;;06.07.2023;POINT (10.098284 53.518436);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165345;7684;Pinkertweg / Unterer Landweg;;06.07.2023;POINT (10.104827 53.522394);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165346;7685;Waldweg SO Bekwisch;;12.10.2023;POINT (10.139030 53.653547);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165347;7686;Lesserstraße / Friedrich-Ebert-Damm;;07.11.2023;POINT (10.076378 53.584256);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165348;7687;Holzmühlenstraße / Friedrich-Ebert-Damm;;07.11.2023;POINT (10.078553 53.584811);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165349;7688;Lesserstraße / Holzmühlenstraße;;07.11.2023;POINT (10.077814 53.586049);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165350;7690;Holsteiner Chaussee / Pinneberger Straße;;02.11.2023;POINT (9.910908 53.632839);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165351;7691;Rondenbarg / Holstenkamp;;02.11.2023;POINT (9.926344 53.571857);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165352;7692;Ebertallee / Notkestraße;;16.01.2024;POINT (9.891557 53.573614);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165353;7693;Große Bleichen NO Poststraße;;18.01.2024;POINT (9.990426 53.553339);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165354;7694;Neuer Wall NO Poststraße;;18.01.2024;POINT (9.991818 53.552186);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165355;7695;Holstenwall / Bei Schuldts Stift;;11.06.2024;POINT (9.977182 53.553753);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165356;7696;Neue Rabenstraße / Alsterterrasse;;12.04.2022;POINT (9.992282 53.560398);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165357;7697;Warburgstraße / Alsterterrasse;;12.04.2022;POINT (9.994429 53.559895);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165358;7698;Bellevue / Fernsicht;;14.07.2016;POINT (10.003226 53.580747);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165359;7699;Sierichstraße / Bellevue;;14.07.2016;POINT (10.009451 53.578268);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165360;7700;Bergedorfer Straße / Zufahrt BG Klinikum;;28.08.2018;POINT (10.179863 53.507420);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165361;7701;Bergedorfer Straße / Weidenbaumsweg;;14.05.2013;POINT (10.204305 53.488218);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165362;7702;Boberger Furtweg / Billwerder Billdeich;;28.02.2017;POINT (10.162092 53.506588);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165363;7703;Charlottenburger Straße / Dahlemer Ring (Süd);;04.05.2021;POINT (10.141425 53.584785);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165364;7704;Am Kaiserkai / Elbphilharmonie (TG);;12.08.2017;POINT (9.985331 53.541318);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165365;7705;Herbert-Weichmann-Straße / Fährhausstraße;;19.07.2016;POINT (10.011276 53.575628);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165366;7706;Felix-Jud-Ring S Otto-Grot-Straße;;28.02.2017;POINT (10.147556 53.488714);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165367;7707;Sophie-Schoop-Weg / Margit-Zinke-Straße;;22.02.2017;POINT (10.166121 53.489091);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165368;7708;Rungedamm / Hans-Duncker-Straße;;28.08.2018;POINT (10.121058 53.494422);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165369;7709;Lohbrügger Landstraße / Ladenbeker Furtweg;;12.04.2018;POINT (10.190581 53.504060);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165370;7710;Friedensallee / Bahrenfelder Kirchenweg;;11.11.2014;POINT (9.913940 53.558298);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165371;7711;Friedensallee / Grünebergstraße;;18.11.2014;POINT (9.914942 53.557850);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165372;7712;Friedensallee / Hohenzollernring;;27.01.2015;POINT (9.918288 53.556899);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165373;7713;Fuhlsbüttler Straße / Genslerstraße;;12.01.2017;POINT (10.044215 53.593386);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165374;7714;Groß-Flottbeker Straße / Baron-Voght-Straße;;07.11.2017;POINT (9.877627 53.565357);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165375;7715;Parkstraße / Klein Flottbeker Weg;;07.11.2017;POINT (9.880983 53.553161);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165376;7716;Justus-Brinckmann-Straße / Glindersweg;;25.10.2018;POINT (10.234056 53.486584);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165377;7717;Justus-Brinckmann-Straße / Überfahrt Krankenhaus;;25.10.2018;POINT (10.234073 53.485613);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165378;7718;Luisenweg / Pröbenweg;;25.09.2019;POINT (10.050090 53.554241);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165379;7719;Mittelweg / Hallerstraße;;13.12.2016;POINT (9.993977 53.572816);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165380;7720;Neusurenland / Hermelinweg;;11.02.2020;POINT (10.121621 53.616191);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165381;7721;Am Landpflegeheim / Osdorfer Landstraße;;20.02.2020;POINT (9.858417 53.571852);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165382;7722;Poppenbüttler Landstraße / Rehmkoppel;;06.09.2016;POINT (10.086281 53.645228);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165383;7723;Friedrich-Kirsten-Straße / Wellingsbüttler Weg;;06.09.2016;POINT (10.085973 53.645033);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165384;7724;Eidelstedter Weg / Heußweg;;24.01.2017;POINT (9.957634 53.580510);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165385;7725;Stresemannallee / Eidelstedter Weg;;24.01.2017;POINT (9.956203 53.581366);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165386;7726;Stresemannallee / Troplowitzstraße;;24.01.2017;POINT (9.956431 53.582749);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165387;7727;Herrengraben / Schaarsteinweg;;11.11.2021;POINT (9.981351 53.546043);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165388;7728;Schloßmühlendamm / Sand;;01.11.2016;POINT (9.981590 53.461750);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165389;7729;Von-Sauer-Straße / Bahrenfelder Kirchenweg;;24.02.2022;POINT (9.906869 53.565786);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165390;7730;Alte Holstenstraße / Weidenbaumsweg;;07.01.2014;POINT (10.208998 53.489987);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165391;7731;Weidenbaumsweg / Bergedorfer Straße;;19.09.2017;POINT (10.206073 53.488389);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_165392;7732;Friedensallee / Behringstraße;;30.05.2024;POINT (9.926418 53.555218);EPSG:4326
