_fid;zaehlstelle;bezeichnung;knoten;letzte_zaehlung;geom;coordinate_reference_system
APP_KFZ_BEDARFSZAEHLSTELLEN_164791;7126;Weusthoffstraße / Denickestraße;;28.09.2017;POINT (563516.000000 5923795.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164792;7127;Denickestraße W Kasernenstraße;;11.05.2017;POINT (564415.000000 5923932.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164793;7128;Kieler Straße / Reichsbahnstraße;;29.08.2023;POINT (560327.000000 5939710.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164794;7129;Saarlandstraße / Hellbrookstraße;;19.09.2023;POINT (568371.000000 5938495.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164795;7130;Saarlandstraße / Osterbekstraße;;19.09.2023;POINT (568430.000000 5937791.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164796;7131;Schleidenstraße / Brucknerstraße;;19.09.2023;POINT (568432.000000 5937676.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164797;7132;Biedermannplatz / Weidestraße;;21.09.2023;POINT (568339.000000 5937273.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164798;7133;Rahlstedter Weg / Am Knill;;16.05.2017;POINT (574557.000000 5940034.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164799;7134;Rahlstedter Weg / Alter Zollweg;;16.05.2017;POINT (574666.000000 5939740.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164800;7135;Rahlstedter Weg / Scharbeutzer Straße;;16.05.2017;POINT (574782.000000 5939577.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164801;7136;Rahlstedter Weg / Bullskamp;;16.05.2017;POINT (574810.000000 5939543.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164802;7137;"Duvenstedter Damm O Lohe ";;01.06.2017;POINT (573040.000000 5951677.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164803;7138;Duvenstedter Damm / Trilluper Weg;;01.06.2017;POINT (573253.000000 5951549.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164804;7139;Duvenstedter Damm / Duvenstedter Triftweg;;01.06.2017;POINT (573708.000000 5951452.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164805;7140;Schleusenredder / Specksaalredder;;01.06.2017;POINT (573718.000000 5951421.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164806;7141;Schleusenredder / Alsterblick;;01.06.2017;POINT (573937.000000 5951246.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164807;7142;Alsterblick NW Bredenbekstraße;;01.06.2017;POINT (574352.000000 5950551.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164808;7143;Bramfelder Weg / Am Luisenhof;;08.06.2017;POINT (573743.000000 5940429.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164809;7144;Am Luisenhof / Vom-Berge-Weg;;08.06.2017;POINT (573809.000000 5940413.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164810;7145;August-Krogmann-Straße / Ausfahrt Parkstreifen;;08.06.2017;POINT (573983.000000 5940374.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164811;7146;August-Krogmann-Straße / Einfahrt Parkstreifen;;08.06.2017;POINT (574061.000000 5940334.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164812;7147;Grusonstraße / Bredowbrücke;;15.06.2017;POINT (571404.000000 5931743.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164813;7148;Hörgensweg S Brummerskamp;;12.07.2017;POINT (559470.000000 5941896.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164814;7149;Tangstedter Landstraße N Gehlengraben;;13.06.2017;POINT (567277.000000 5945043.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164815;7150;Glashütter Landstraße / Poppenbütteler Weg;;13.06.2017;POINT (568840.000000 5944839.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164816;7151;"Hohenzollernring / Bernadottestraße ";;27.06.2017;POINT (560793.000000 5933678.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164817;7152;Swatten Weg / Luruper Hauptstraße;;21.09.2017;POINT (556775.000000 5939147.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164818;7153;Luruper Hauptstraße / Luruper Hauptstraße (Zufahrt Jan-Külper-Weg);;21.09.2017;POINT (557597.000000 5938643.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164819;7154;"Alter Landweg / Dweerlandweg ";;15.06.2017;POINT (572760.000000 5930330.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164820;7155;Volksdorfer Grenzweg / Volksdorfer Damm;;04.07.2017;POINT (575657.000000 5947299.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164821;7156;Hennebergstraße / Stadtbahnstraße;;05.09.2017;POINT (572286.000000 5944983.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164822;7157;Große Bahnstraße / Holstenkamp;;14.09.2023;POINT (561989.000000 5936419.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164823;7158;Beim Farenland / Saselheider Straße;;04.07.2017;POINT (575110.000000 5943561.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164824;7159;Beim Farenland / De Beern;;04.07.2017;POINT (575128.000000 5943507.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164825;7160;An der Alster SW Gurlittstraße;;13.07.2017;POINT (566766.000000 5934915.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164826;7161;Hammer Straße S Rantzaustraße;;29.06.2017;POINT (570426.000000 5935903.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164827;7162;Claudiusstraße S Rantzaustraße;;29.06.2017;POINT (570768.000000 5936011.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164828;7163;Blücherstraße / Königstraße;;13.08.2020;POINT (562855.000000 5933761.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164829;7164;Rödingsmarkt / Kajen;;27.04.2017;POINT (565242.000000 5933397.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164830;7165;Rödingsmarkt / Willy-Brandt-Straße;;19.08.2021;POINT (565365.000000 5933659.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164831;7166;Steendiek SO Ostfrieslandstraße;;05.07.2017;POINT (558271.000000 5931917.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164832;7167;Köhlfleet-Hauptdeich NO Steendiek Kreisverkehr;;05.07.2017;POINT (558281.000000 5931961.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164833;7168;Benittstraße N Steendiek Kreisverkehr;;05.07.2017;POINT (558236.000000 5931996.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164834;7169;Ostfrieslandstraße S Rüstringer Weg;;09.07.2017;POINT (558257.000000 5931440.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164835;7170;Alter Berner Weg / Volksdorfer Weg;;05.09.2017;POINT (574100.000000 5944485.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164836;7171;Berner Allee / Kathenkoppel;;05.09.2017;POINT (574235.000000 5942591.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164837;7172;Lienaustraße / Berner Allee;;05.09.2017;POINT (574296.000000 5942625.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164838;7173;Holsteiner Chaussee / Spanische Furt;;07.09.2017;POINT (560124.000000 5941958.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164839;7174;Fabriciusstraße / Bramfelder Chaussee;;14.09.2017;POINT (570127.000000 5938883.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164840;7175;Bramfelder Straße (Nebenfahrbahn) / Zufahrt Gewerbehof Nr. 102;;14.09.2017;POINT (569725.000000 5938319.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164841;7176;Bramfelder Straße S Tieloh;;14.09.2017;POINT (569756.000000 5938421.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164842;7177;Am Langberg SO Am Heesen;;12.09.2017;POINT (577364.000000 5930094.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164843;7178;Vielohweg / Quedlinburger Weg;;19.09.2017;POINT (562478.000000 5943694.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164844;7179;Nordalbingerweg / Paul-Sorge-Straße;;19.09.2017;POINT (562828.000000 5943927.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164845;7180;"Märkerweg / Emmy-Beckmann-Weg ";;19.09.2017;POINT (563196.000000 5943991.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164846;7181;Meßberg / Willy-Brandt-Straße;;14.09.2021;POINT (566311.000000 5933635.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164847;7182;"Rotenbrückenweg S Steinbeker Hauptstraße ";;12.09.2017;POINT (574179.000000 5932026.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164848;7183;"Von-Sauer-Straße / Friedensallee ";;25.06.2019;POINT (559702.000000 5935489.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164849;7184;Reventlowstraße / Walderseestraße;;19.02.2019;POINT (558957.000000 5934600.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164850;7185;Hohenzollernring / Behringstraße;;30.05.2024;POINT (560819.000000 5934297.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164851;7186;Kirchwerder Landweg SW Neuengammer Hausdeich;;13.09.2017;POINT (579552.000000 5924351.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164852;7187;Vogt-Kölln-Straße N Niewisch;;21.09.2017;POINT (561612.000000 5939630.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164853;7188;Veddeler Bogen N Georgswerder Bogen;;26.09.2017;POINT (567580.000000 5930496.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164854;7189;"Jungfernstieg / Neuer Jungfernstieg ";;23.03.2023;POINT (565642.000000 5934387.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164855;7190;Jungfernstieg / Ballindamm;;25.05.2023;POINT (565891.000000 5934142.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164856;7191;"Ballindamm / Alstertor ";;05.10.2017;POINT (566018.000000 5934246.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164857;7192;Schwanenwik N Hartwicusstraße;;10.10.2017;POINT (567331.000000 5935763.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164858;7193;Bei den Mühren SW Steckelhörn;;10.10.2017;POINT (565833.000000 5933372.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164859;7194;Mansteinstraße / Bismarckstraße;;11.10.2017;POINT (564190.000000 5936856.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164860;7195;Schlüterstraße N Hartungstraße;;04.07.2017;POINT (565302.000000 5936202.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164861;7196;Schlüterstraße S Johnsallee;;04.07.2017;POINT (565338.000000 5935686.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164862;7197;Billstedter Hauptstraße / Reclamstraße;;22.02.2023;POINT (573445.000000 5932613.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164863;7198;"Sievekingdamm / Carl-Petersen-Straße   ";;27.09.2016;POINT (569324.000000 5934890.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164864;7199;Sievekingsallee / Sievekingdamm;;27.09.2016;POINT (569766.000000 5935190.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164865;7200;Rissener Landstraße SO Röttgers Mühle;;14.07.2024;POINT (552640.000000 5935680.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164866;7201;Reventlowstraße NW Gottorpstraße;;16.11.2017;POINT (558841.000000 5934735.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164867;7202;Keplerstraße / Arnoldstraße;;16.11.2017;POINT (561451.000000 5933767.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164868;7203;Methfesselstraße N Stellinger Weg;;21.11.2017;POINT (562721.000000 5937301.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164869;7204;Lappenbergsallee NW Grundstraße;;21.11.2017;POINT (562411.000000 5936866.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164870;7205;Bundesstraße W Grindelallee;;21.11.2017;POINT (565140.000000 5935476.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164871;7206;"Bernadottestraße W Griegstraße ";;20.02.2018;POINT (560224.000000 5933762.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164872;7207;Weg beim Jäger / Sportallee;;20.06.2017;POINT (565973.000000 5941768.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164873;7208;Weg beim Jäger / Zufahrt P 8-9;;20.06.2017;POINT (566176.000000 5941880.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164874;7209;Sportallee / Obenhauptstraße;;20.06.2017;POINT (566162.000000 5941480.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164875;7210;Sportallee / Alsterkrugchaussee;;20.06.2017;POINT (566129.000000 5940961.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164876;7211;Alsterkrugchaussee / Maienweg;;20.06.2017;POINT (566203.000000 5940992.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164877;7212;Hindenburgstraße / Alsterkrugchaussee;;20.06.2017;POINT (566565.000000 5941419.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164878;7213;Flughafenstraße / Weg Beim Jäger;;20.06.2017;POINT (566834.000000 5942148.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164879;7214;Flughafenstraße / Brücke über B 433;;20.06.2017;POINT (566675.000000 5942559.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164880;7215;Zeppelinstraße / Brücke über B 433;;20.06.2017;POINT (566723.000000 5942560.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164881;7216;Flughafenstraße / Terminal-Abfahrten Nord;;20.06.2017;POINT (566731.000000 5942859.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164882;7217;Flughafenstraße / Terminal-Abfahrten Süd;;20.06.2017;POINT (566681.000000 5942748.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164883;7218;Zeppelinstraße / Terminal-Zufahrten Nord;;20.06.2017;POINT (566735.000000 5943512.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164884;7219;Zeppelinstraße / Terminal-Zufahrten Süd;;20.06.2017;POINT (566723.000000 5943370.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164885;7220;Krohnstieg (Niendorfer Straße) / Krohnstieg (Tunnel);;20.06.2017;POINT (565279.000000 5944971.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164886;7221;Zu-/Abfahrt UFu NO Krohnstiegtunnel;;20.06.2017;POINT (565197.000000 5944844.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164887;7222;"Eulenkrugstraße W Im Allhorn ";;16.01.2018;POINT (577703.000000 5944964.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164888;7223;Niendorfer Straße N Bullenredder;;07.09.2023;POINT (563259.000000 5940349.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164889;7224;Borsteler Chaussee SO Warnckesweg;;25.01.2018;POINT (564493.000000 5940573.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164890;7225;Walddörferstraße O Wendemuthstraße;;07.12.2017;POINT (571023.000000 5937269.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164891;7226;Wiesenredder NO Wiesenredder (Sackgasse);;13.09.2018;POINT (577839.000000 5939174.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164892;7227;Klövensteenweg / Alte Sülldorfer Landstraße;;09.11.2017;POINT (550522.000000 5937200.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164893;7228;Steilshooper Straße / Bramfelder Straße;;07.12.2017;POINT (569412.000000 5937859.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164894;7229;"Fuhlsbüttler Straße / Bramfelder Straße ";;07.12.2017;POINT (569330.000000 5937769.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164895;7230;Bramfelder Straße / Lämmersieth;;07.12.2017;POINT (569303.000000 5937741.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164896;7231;Flachsland / Bramfelder Straße;;07.12.2017;POINT (569271.000000 5937652.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164897;7232;Bramfelder Chaussee / Bramfelder Dorfplatz;;11.07.2017;POINT (571198.000000 5941139.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164898;7233;Bramfelder Dorfplatz / Mützendorpsteed;;11.07.2017;POINT (571387.000000 5941017.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164899;7234;Heukoppel / Zufahrt Kaufland (2);;11.07.2017;POINT (571425.000000 5940966.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164900;7235;Heukoppel / Ellernreihe;;11.07.2017;POINT (571472.000000 5940854.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164901;7236;Ellernreihe / Lohkoppel;;11.07.2017;POINT (571473.000000 5940684.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164902;7237;Ellernreihe / Steilshooper Allee;;11.07.2017;POINT (571468.000000 5940491.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164903;7238;Bramfelder Chaussee / Steilshooper Allee;;11.07.2017;POINT (570962.000000 5940524.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164904;7239;Herthastraße / Erntingweg;;11.07.2017;POINT (571194.000000 5940874.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164905;7240;"Krohnstieg / Tangstedter Landstraße ";;07.09.2017;POINT (567172.000000 5944996.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164906;7241;Tangstedter Landstraße / Gehlengraben;;07.09.2017;POINT (567278.000000 5944998.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164907;7242;Hummelsbütteler Weg NO Am Karpfenteich;;17.04.2018;POINT (568802.000000 5944209.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164908;7243;"Erikastraße / Martinistraße ";;25.01.2018;POINT (565339.000000 5938633.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164909;7244;Lohkampstraße NW Zweigweg;;21.03.2018;POINT (558864.000000 5940834.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164910;7245;"Unnastraße / Gärtnerstraße ";;05.04.2018;POINT (563700.000000 5936984.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164911;7246;Sternstraße / Neuer Kamp;;07.06.2018;POINT (564070.000000 5934716.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164912;7247;Hohe-Schaar-Straße / Kattwykdamm;;11.04.2018;POINT (564766.000000 5927340.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164913;7248;Moorburger Hauptdeich / Fürstenmoordamm;;28.02.2019;POINT (562013.000000 5925716.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164914;7249;Tinsdaler Kirchenweg O Wittenbergener Weg;;25.04.2018;POINT (550206.000000 5936044.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164915;7250;"Nordschleswiger Straße / Straßburger Straße ";;28.03.2018;POINT (570683.000000 5937589.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164916;7251;Eggerstedtstraße / Max-Brauer-Allee;;05.06.2018;POINT (562791.000000 5934790.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164917;7252;"Tangstedter Landstraße / Hohe Liedt ";;03.05.2018;POINT (567770.000000 5947247.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164918;7253;Kleekamp / Hummelsbütteler Kirchenweg;;10.05.2022;POINT (567790.000000 5943416.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164919;7254;Moorburger Straße / Am Radeland;;12.04.2018;POINT (563891.000000 5925036.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164920;7255;Am Radeland O Moorburger Stieg;;12.04.2018;POINT (563141.000000 5925135.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164921;7256;Am Brink / August-Bebel-Straße;;15.05.2018;POINT (580838.000000 5926935.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164922;7257;"Alsterdorfer Damm / Rathenaustraße ";;26.10.2022;POINT (566305.000000 5940703.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164923;7258;Schmachthäger Straße / Steilshooper Straße;;26.04.2018;POINT (569514.000000 5939815.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164924;7259;Steilshooper Straße / Richeystraße;;26.04.2018;POINT (569564.000000 5939857.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164925;7260;Saarlandstraße / Südring (Nord);;19.09.2023;POINT (568305.000000 5938783.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164926;7261;Saarlandstraße / Südring (Süd);;19.09.2023;POINT (568340.000000 5938570.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164927;7262;Tangstedter Landstraße / Wördenmoorweg (Süd);;19.04.2018;POINT (567375.000000 5945612.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164928;7263;Wördenmoorweg (Nord) W Tangstedter Landstraße;;12.05.2022;POINT (567346.000000 5945650.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164929;7264;Hohe Liedt / Laukamp;;19.04.2018;POINT (567460.000000 5947238.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164930;7265;Sülldorfer Kirchenweg / Babendiekstraße;;17.05.2018;POINT (553564.000000 5935901.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164931;7266;Blankeneser Bahnhofstraße / Godeffroystraße;;17.05.2018;POINT (553790.000000 5935125.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164932;7267;Gätgensstraße NW Mühlenberg;;17.05.2018;POINT (554375.000000 5934887.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164933;7268;Manteuffelstraße W Stauffenbergstraße;;17.05.2018;POINT (555100.000000 5934933.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164934;7269;Jürgensallee O Karl-Jacob-Straße;;17.05.2018;POINT (556929.000000 5934661.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164935;7270;Otto-Ernst-Straße O Blumenpfad;;17.05.2018;POINT (557734.000000 5934730.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164936;7271;Paul-Ehrlich-Straße / Othmarscher Kirchenweg;;23.05.2018;POINT (559518.000000 5934213.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164937;7272;Othmarscher Kirchenweg O Stiegkamp;;23.05.2018;POINT (559959.000000 5934096.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164938;7273;Othmarscher Kirchenweg O Griegstraße;;23.05.2018;POINT (560296.000000 5933975.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164939;7274;Gerichtstraße / Haubachstraße;;23.05.2018;POINT (562264.000000 5934760.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164940;7275;Lortzingstraße / Uferstraße;;24.05.2018;POINT (569137.000000 5936468.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164941;7276;Brucknerstraße / Hufnerstraße;;24.05.2018;POINT (568945.000000 5937615.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164942;7277;Marmstorfer Weg N Heino-Marx-Weg;;19.04.2018;POINT (564389.000000 5922188.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164943;7278;Marmstorfer Weg N Eißendorfer Grenzweg;;19.04.2018;POINT (564369.000000 5922325.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164944;7279;"Alsterufer S Alte Rabenstraße ";;29.05.2018;POINT (566308.000000 5935824.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164945;7280;Mümmelmannsberg / Oskar-Schlemmer-Straße;;26.06.2018;POINT (576062.000000 5931816.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164946;7281;Mümmelmannsberg / Steinbeker Hauptstraße;;26.06.2018;POINT (574932.000000 5931805.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164947;7282;Niederschleems SO Billstieg;;19.06.2018;POINT (573766.000000 5932185.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164948;7283;Heilwigstraße / St. Benedictstraße;;12.06.2018;POINT (565794.000000 5937600.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164949;7284;Schäferkampsallee O Hohe Weide;;14.06.2018;POINT (563904.000000 5936046.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164950;7285;Kellerbleek / Bei der Pulvermühle;;21.03.2018;POINT (563949.000000 5940017.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164951;7286;Schimmelmannstraße W Holstenhofweg;;28.06.2018;POINT (573127.000000 5936478.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164952;7287;Alte Mühle NO Saseler Mühlenweg;;21.06.2018;POINT (573084.000000 5947243.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164953;7288;Langenstücken / Stormarnplatz;;21.06.2018;POINT (572397.000000 5945304.000000);EPSG:25832
